Dataset_ID,Table,Info_type,Info,Variable ,Type,Questions?,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_obs_date_m,observation_date,value_date,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mm,observation_date,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_obs_date_d,observation_date,value_date,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,dd,observation_date,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_all_org_neg,all_org_neg,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_top,layer_top,value_max,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,cm,layer_top,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bot,layer_bot,value_min,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,cm,layer_bot,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_hzn,soil_horizon,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_comp,composite,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_igsn,international_geo_sample_number,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,numeric ,international_geo_sample_number,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_note,layer_note,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_color,color,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_color_dry,color_dry,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_burn_ev,burn_evidence,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bd_samp,bulk_density_sample,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-3,bulk_density_sample,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bd_tot,bulk_density_total,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-3,bulk_density_total,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bd_notes,bd_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_sand_tot_psa,sand,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,sand,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_silt_tot_psa,silt,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,silt,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_clay_tot_psa,clay,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,clay,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_coarse_tot,coarse_fraction,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,coarse_fraction,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_coarse_size_thresh,coarse_size_thresh,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mm,coarse_size_thresh,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_coarse_density,coarse_density,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-3,coarse_density,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_texture_class,soil_texture_class,value_factor,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bet_surface_area,bet_surface_area,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,m2/ g-1,bet_surface_area,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ph_cacl,pH,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ph_h2o,pH,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ph,pH,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ph_method,pH,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_cat_exch,cation_exchange_capacity,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,cmol H+ kg-1,cation_exchange_capacity,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_base_sum,base_sum,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,base_sum,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_cec_sum,exchangeable_cations_sum,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,exchangeable_cations_sum,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ca_exch,ca_ext,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,ca_ext,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_na_exch,na_ext,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,na_ext,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_mg_exch,mg_ext,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,mg_ext,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_k_exch,k_ext,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,k_ext,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ecec,effective_cation_exchange_capacity,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,meq 100g-1,effective_cation_exchange_capacity,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bs,base_saturation,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,base_saturation,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_inorg,carbon_inorganic,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,carbon_inorganic,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_org,carbon_organic,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,carbon_organic,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_tot,total_carbon,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,total_carbon,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_soc,soc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-2,soc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_soc_sigma,soc_sigma,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-2,soc_sigma,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_n_tot,nitrogen_tot,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,nitrogen_tot,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_son,soil_organic_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-2,soil_organic_nitrogen,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_to_n,c_to_n,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_loi,loi,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,%,loi,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ha_fa,ha_fa,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_15n,15n,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,‰,15n,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_13c,13c,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,‰,13c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_rc_lab,rc_lab,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_rc_lab_number,rc_lab_number,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_rc_year,rc_year,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,YYYY,rc_year,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_14c,14c,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,permile,14c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_14c_sigma,14c,sigma,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,permile,14c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_14c_sd,14c,standard_deviation,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fraction_modern,fraction_modern,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fraction_modern_sigma,fraction_modern,sigma,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fraction_modern_sd,fraction_modern,standard_deviation,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_mbc_method,mbc_method,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_raw_mbc,raw_mbc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mgC/g,raw_mbc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_reported_mbc,reported_mbc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mgC/g,reported_mbc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_p_ext,p_extractable,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_p_units,p_units,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_p_method,p_method,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_p_tot,p_tot,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,p_tot,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_p_stock,p_stock,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-2,p_stock,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fe_py,fe_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,fe_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_al_py,al_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,al_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fe_al_py,fe_al_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,fe_al_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_si_py,si_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,si_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_py,c_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,c_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_py_notes,py_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fe_ox,fe_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,fe_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_al_ox,al_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,al_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_si_ox,si_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,si_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_ox,c_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,c_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_noncrystalline_ox,noncrystalline_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,noncrystalline_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ox_notes,ox_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fe_hy,fe_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,fe_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_al_hy,al_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,al_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_si_hy,si_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,si_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_hy,c_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg/g,c_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_hy_notes,hy_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fe_dith,fe_dith,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg g-1,fe_dith,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_al_dith,al_dith,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg g-1,al_dith,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_si_dith,si_dith,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,mg g-1,si_dith,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_dith_notes,dith_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_quartz,quartz,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,quartz,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_alkali_feldspar,alkali_feldspar,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,alkali_feldspar,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_plag_feldspar,plag_feldspar,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,plag_feldspar,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_mica_chlorite,mica_chlorite,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,mica_chlorite,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_amphibole,amphibole,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,amphibole,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_pyroxine,pyroxine,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,pyroxine,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_olivine,olivine,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,olivine,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_volc_glass,volc_glass,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,volc_glass,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_kaol_halloy,kaol_halloy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,kaol_halloy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_smect_vermic,smect_vermic,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,smect_vermic,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_gibbsite,gibbsite,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,gibbsite,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fe_oxides,fe_oxides,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,fe_oxides,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_imog_alloph,imog_alloph,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,imog_alloph,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_ferrihydrite,ferrihydrite,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,ferrihydrite,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_calcite_dolomite,calcite_dolomite,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,calcite_dolomite,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_zeolite,zeolite,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,zeolite,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_bd_samp_fill_extra,bd_samp_fill_extra,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-3,bd_samp_fill_extra,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_c_org_fill_extra,c_org_fill_extra,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,c_org_fill_extra,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_soc_fill_extra,soc_fill_extra,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,g cm-2,soc_fill_extra,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_14c_fill_extra,14c_fill_extra,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,entry,percent,14c_fill_extra,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,layer,column,lyr_fill_notes_extra,fill_notes_extra,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,entry_name,dataset_name,id,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,site_name,site_name,id,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,pro_name,profile_name,id,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,lyr_name,layer_name,id,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_name,fraction_name,id,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_input,fraction_input,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_property,fraction_property,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_scheme,fraction_scheme,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_scheme_units,fraction_scheme_units,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_lower,fraction_lower,value_min,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_upper,fraction_upper,value_max,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_agent,fraction_agent,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_scheme_conc,scheme_conc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,moles / Liter,scheme_conc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_comp,composite,value_string,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_note,fraction_note,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_mass_perc,fraction_mass_perc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,percent,fraction_mass_perc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_obs_date_y,observation_date,value_date,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,yyyy,observation_date,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_obs_date_m,observation_date,value_date,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mm,observation_date,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_obs_date_d,observation_date,value_date,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,dd,observation_date,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_bet_surface_area,bet_surface_area,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,m2 g-1,bet_surface_area,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_perc,fraction_c_perc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,percent,fraction_c_perc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_tot,total_carbon,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,percent,total_carbon,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_org,carbon_organic,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,percent,carbon_organic,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_inorg,carbon_inorganic,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,percent,carbon_inorganic,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_n_tot,nitrogen_tot,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,percent,nitrogen_tot,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_to_n,c_to_n,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_15n,15n,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,permille,15n,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_13c,13c,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,permille,13c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_rc_lab,rc_lab,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_rc_lab_number,rc_lab_number,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_rc_year,rc_year,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,YYYY,rc_year,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_14c,14c,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,permille,14c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_14c_sigma,14c,sigma,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,permille,14c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_14c_sd,14c,standard_deviation,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,permille,14c,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fraction_modern,fraction_modern,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fraction_modern_sigma,fraction_modern,sigma,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fraction_modern_sd,fraction_modern,standard_deviation,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_mbc_method,mbc_method,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_raw_mbc,raw_mbc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mgC/g,raw_mbc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_reported_mbc,reported_mbc,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mgC/g,reported_mbc,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fe_py,fe_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,fe_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_al_py,al_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,al_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fe_al_py,fe_al_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,fe_al_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_si_py,si_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,si_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_py,c_py,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,c_py,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_py_notes,py_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fe_ox,fe_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,fe_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_al_ox,al_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,al_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_si_ox,si_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,si_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_ox,c_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,c_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_noncrystalline_ox,noncrystalline_ox,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,noncrystalline_ox,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_ox_notes,ox_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fe_hy,fe_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,fe_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_al_hy,al_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,al_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_si_hy,si_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,si_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_c_hy,c_hy,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,c_hy,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_hy_notes,hy_notes,method,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_fe_dith,fe_dith,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,fe_dith,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_al_dith,al_dith,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,al_dith,unit,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,column,frc_si_dith,si_dith,value_num,,,,,,,,,,,,,,,,,,,,,
ISRaD,fraction,entry,mg g-1,si_dith,unit,,,,,,,,,,,,,,,,,,,,,
